lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
532.0,33.0,PPM,9.159465051665416,0.0,0.0081192935994469,8.1192935994469e-05,10864936.600527598,5432468.300263799,133.8162793037529,3581359321340.0015,1.0864936600527597e-06,3.1954559282899058,4.9360449034508776e-05
532.0,33.0,M-PAM,9.159465051665416,0.0,0.0081192935994469,8.1192935994469e-05,10864936.600527598,5432468.300263799,133.8162793037529,3581359321340.0015,1.0864936600527597e-06,3.1954559282899058,0.007686682242815503
532.0,33.0,OFDM+QAM,9.159465051665416,0.0,0.0081192935994469,8.1192935994469e-05,10864936.600527598,5432468.300263799,133.8162793037529,3581359321340.0015,1.0864936600527597e-06,3.1954559282899058,0.007686682242815503
532.0,33.0,OOK,9.159465051665416,0.0,0.0081192935994469,8.1192935994469e-05,10864936.600527598,5432468.300263799,133.8162793037529,3581359321340.0015,1.0864936600527597e-06,3.1954559282899058,0.0020506025617542073
532.0,34.0,PPM,-1.0327256365294522,0.0,0.0025113584906557,2.5113584906557e-05,3360606.492174345,1680303.2460871725,133.8162793037529,3581359321340.0015,3.360606492174345e-07,3.1954559282899058,0.1572992070502851
532.0,34.0,M-PAM,-1.0327256365294522,0.0,0.0025113584906557,2.5113584906557e-05,3360606.492174345,1680303.2460871725,133.8162793037529,3581359321340.0015,3.360606492174345e-07,3.1954559282899058,0.2783200271420232
532.0,34.0,OFDM+QAM,-1.0327256365294522,0.0,0.0025113584906557,2.5113584906557e-05,3360606.492174345,1680303.2460871725,133.8162793037529,3581359321340.0015,3.360606492174345e-07,3.1954559282899058,0.2783200271420232
532.0,34.0,OOK,-1.0327256365294522,0.0,0.0025113584906557,2.5113584906557e-05,3360606.492174345,1680303.2460871725,133.8162793037529,3581359321340.0015,3.360606492174345e-07,3.1954559282899058,0.158655253931457
532.0,35.0,PPM,-23.621538667210853,0.0,0.0001864095079761,1.864095079761e-06,249446.2678420495,124723.13392102475,133.8162793037529,3581359321340.0015,2.4944626784204953e-08,3.1954559282899058,0.1572992070502851
532.0,35.0,M-PAM,-23.621538667210853,0.0,0.0001864095079761,1.864095079761e-06,249446.2678420495,124723.13392102475,133.8162793037529,3581359321340.0015,2.4944626784204953e-08,3.1954559282899058,0.2783200271420232
532.0,35.0,OFDM+QAM,-23.621538667210853,0.0,0.0001864095079761,1.864095079761e-06,249446.2678420495,124723.13392102475,133.8162793037529,3581359321340.0015,2.4944626784204953e-08,3.1954559282899058,0.2783200271420232
532.0,35.0,OOK,-23.621538667210853,0.0,0.0001864095079761,1.864095079761e-06,249446.2678420495,124723.13392102475,133.8162793037529,3581359321340.0015,2.4944626784204953e-08,3.1954559282899058,0.158655253931457
532.0,36.0,PPM,-51.34020379653256,0.0,7.66539967010216e-06,7.665399670102161e-08,10257.552632292862,5128.776316146431,133.8162793037529,3581359321340.0015,1.0257552632292862e-09,3.1954559282899058,0.1572992070502851
532.0,36.0,M-PAM,-51.34020379653256,0.0,7.66539967010216e-06,7.665399670102161e-08,10257.552632292862,5128.776316146431,133.8162793037529,3581359321340.0015,1.0257552632292862e-09,3.1954559282899058,0.2783200271420232
532.0,36.0,OFDM+QAM,-51.34020379653256,0.0,7.66539967010216e-06,7.665399670102161e-08,10257.552632292862,5128.776316146431,133.8162793037529,3581359321340.0015,1.0257552632292862e-09,3.1954559282899058,0.2783200271420232
532.0,36.0,OOK,-51.34020379653256,0.0,7.66539967010216e-06,7.665399670102161e-08,10257.552632292862,5128.776316146431,133.8162793037529,3581359321340.0015,1.0257552632292862e-09,3.1954559282899058,0.158655253931457
532.0,37.0,PPM,-82.7037143391207,0.0,2.0718546124738038e-07,2.071854612473804e-09,277.2478754995633,138.62393774978165,133.8162793037529,3581359321340.0015,2.772478754995633e-11,3.1954559282899058,0.1572992070502851
532.0,37.0,M-PAM,-82.7037143391207,0.0,2.0718546124738038e-07,2.071854612473804e-09,277.2478754995633,138.62393774978165,133.8162793037529,3581359321340.0015,2.772478754995633e-11,3.1954559282899058,0.2783200271420232
